1.562926822226352e+02,  2.603600000000059e+00,  0, 0
1.782067307894598e+02,  2.423391827238276e+00,  1, 0
2.037234244131497e+02,  2.242905741473705e+00,  2, 0
1.562926822226352e+02,  2.603600000000059e+00,  0, 0
1.782067307894598e+02,  2.423391827238276e+00,  1, 0
2.037234244131497e+02,  2.242905741473705e+00,  2, 0
2.362901430120984e+02,  2.060044440848792e+00,  3, 0
2.730737285005002e+02,  1.877173695225580e+00,  4, 0
3.129235425989924e+02,  1.696061051906369e+00,  5, 0
3.550587858971880e+02,  1.518110276276269e+00,  6, 0
3.986612113444883e+02,  1.344904772062465e+00,  7, 0
4.444213744630605e+02,  1.176682018084626e+00,  8, 0
4.919284795349303e+02,  1.014966013358691e+00,  9, 0
5.383043001159980e+02,  8.634677165683780e-01,  10, 0
5.823676446212933e+02,  7.234258323574190e-01,  11, 0
6.015614327328886e+02,  6.101816274905894e-01,  12, 0
6.045958552171395e+02,  5.068292556416676e-01,  13, 0
5.966544358052437e+02,  4.081013613671174e-01,  14, 0
5.827486350790108e+02,  3.086265071214844e-01,  15, 0
5.636467080571124e+02,  2.092398446048480e-01,  16, 0
5.433472318141625e+02,  1.085216494697117e-01,  17, 0
5.244423885099445e+02,  5.287059936724736e-03,  18, 0
4.924022056488342e+02,  1.075458449623534e-03,  19, 0
4.725885053557480e+02,  2.141490582600269e-03,  20, 0
4.532809255989853e+02,  6.332364355775999e-03,  21, 0
4.436820058455683e+02,  2.831187329031648e-03,  22, 0
4.361572243142064e+02,  1.735029898003004e-03,  23, 0
4.302644462134946e+02,  9.628409048254571e-04,  24, 0
4.310502873212149e+02,  -4.396265178563397e-04,  25, 0
4.305558344665731e+02,  -5.031651881520771e-04,  26, 0
4.309062955106344e+02,  -5.793287013498016e-04,  27, 0
4.306641727184321e+02,  -6.958586409093748e-04,  28, 0
4.309263229824435e+02,  -8.313795592236328e-04,  29, 0
4.304412179918290e+02,  -8.776291545763426e-04,  30, 0
4.300416878273510e+02,  -9.012304354244494e-04,  31, 0
4.295644543836140e+02,  -7.682737332259659e-04,  32, 0
4.291702787530471e+02,  -6.975325052885895e-04,  33, 0
4.286347109517756e+02,  -5.105210235656354e-04,  34, 0
4.284444961815418e+02,  -4.114375390922298e-04,  35, 0
4.279863565608489e+02,  -2.713513428477254e-04,  36, 0
4.276921067410704e+02,  -8.867120458688760e-05,  37, 0
4.275980171438856e+02,  -1.312941603459628e-05,  38, 0
4.275898019991778e+02,  -4.159682555404665e-06,  39, 0
4.275887980038862e+02,  -5.502047299432711e-06,  40, 0
4.275857341343504e+02,  -5.403561638694931e-06,  41, 0
4.275799682326173e+02,  -2.881366829021736e-06,  42, 0
4.275827612275282e+02,  -1.898488957596811e-06,  43, 0
4.276216716719371e+02,  -9.474731169856199e-06,  44, 0
4.276822348856177e+02,  -3.060033598545342e-05,  45, 0
4.278191103925933e+02,  -8.047992358517497e-05,  46, 0
4.279126307881462e+02,  -1.296792284578574e-04,  47, 0
4.280307970068658e+02,  -1.660249417311244e-04,  48, 0
4.280883941851633e+02,  -1.803757848926058e-04,  49, 0
4.278854780862530e+02,  -1.704543700177252e-04,  50, 0
4.278413768601988e+02,  -1.309302053037475e-04,  51, 0
4.276751829936825e+02,  -7.569267771823096e-05,  52, 0
4.276010922055101e+02,  -2.135899217803328e-05,  53, 0
4.275844501651396e+02,  -7.341340176214572e-06,  54, 0
4.275810410211251e+02,  -6.186268262653449e-06,  55, 0
4.275747655436871e+02,  -3.452515511925824e-06,  56, 0
4.275736826843828e+02,  -1.579098672266355e-06,  57, 0
4.275875891179386e+02,  -4.353001365586806e-06,  58, 0
4.276247558599043e+02,  -1.570648609261482e-05,  59, 0
4.277647291428700e+02,  -5.043361852075101e-05,  60, 0
4.279921403028380e+02,  -9.500297408682190e-05,  61, 0
4.279770043892379e+02,  -1.422861928517261e-04,  62, 0
4.280406436135198e+02,  -1.819050202673811e-04,  63, 0
4.282033973803569e+02,  -2.615287857860027e-04,  64, 0
4.280728188240190e+02,  -2.813485823661699e-04,  65, 0
4.278972414913495e+02,  -1.838483395613100e-04,  66, 0
4.277595586892683e+02,  -1.307657677821483e-04,  67, 0
4.276399570289367e+02,  -4.089915277805112e-05,  68, 0
4.275743668664143e+02,  -5.625404425613212e-06,  69, 0
4.275678168264311e+02,  -4.263978899965437e-07,  70, 0
4.275670740055062e+02,  -1.779176163063667e-07,  71, 0
4.275666482172327e+02,  -1.289489237610297e-07,  72, 0
4.275664672727954e+02,  -1.371507331038302e-07,  73, 0
4.275702454465534e+02,  -6.402966513663344e-07,  74, 0
4.276615355244442e+02,  -9.057230222264678e-06,  75, 0
4.278638335649940e+02,  -4.945933971767236e-05,  76, 0
4.283384895449288e+02,  -1.842545774727311e-04,  77, 0
4.285421653727504e+02,  -3.259602307663645e-04,  78, 0
4.287683277889381e+02,  -4.741836410058209e-04,  79, 0
4.285339956604693e+02,  -4.966699279195241e-04,  80, 0
4.282665913827221e+02,  -3.718303900128728e-04,  81, 0
4.281888860961737e+02,  -2.655497034413923e-04,  82, 0
4.278572037537623e+02,  -1.824252484758926e-04,  83, 0
4.278010819369845e+02,  -8.626709385606279e-05,  84, 0
4.276032358837928e+02,  -3.189574291551089e-05,  85, 0
4.275717237504309e+02,  -3.696441015832441e-06,  86, 0
4.275665712497775e+02,  -8.669455595633480e-07,  87, 0
4.275640254836642e+02,  -2.462256477597791e-07,  88, 0
4.275634169696694e+02,  -2.373859508963960e-07,  89, 0
4.275650375284224e+02,  -4.860326440203622e-07,  90, 0
4.275867908550342e+02,  -4.096942333831066e-06,  91, 0
4.276772766699856e+02,  -2.088037994230074e-05,  92, 0
4.277775448531082e+02,  -5.291835746090712e-05,  93, 0
4.279061845122602e+02,  -9.707880077247655e-05,  94, 0
4.281479170542771e+02,  -1.794872196748676e-04,  95, 0
4.280846975718777e+02,  -2.394391330545753e-04,  96, 0
4.279978235249324e+02,  -2.072633274555757e-04,  97, 0
4.278733188925341e+02,  -1.827053845745441e-04,  98, 0
4.276656009647031e+02,  -7.053790418809491e-05,  99, 0
4.276035173482002e+02,  -2.086689818914245e-05,  100, 0
