2.496711398298154e-01,  4.374999999998908e-03,  0, 0
2.544056995645635e-01,  -2.083243549154679e-03,  1, 0
2.316828424404678e-01,  -9.197657464916964e-03,  2, 0
2.028981813483268e-01,  -8.743561716682002e-03,  3, 0
1.806533102340006e-01,  -3.934425562666544e-03,  4, 0
1.641668954875894e-01,  -2.778927571928325e-03,  5, 0
1.497630432615668e-01,  -2.239603709457527e-03,  6, 0
1.365146323177583e-01,  -1.872559222744319e-03,  7, 0
1.240533262562910e-01,  -1.641769593303644e-03,  8, 0
1.120870338331448e-01,  -1.466055143405032e-03,  9, 0
1.008445448255600e-01,  -1.202270380619930e-03,  10, 0
9.049074256308656e-02,  -9.596303408457851e-04,  11, 0
8.388093784721132e-02,  -6.810444620014566e-04,  12, 0
7.995260015128267e-02,  -4.919391637573378e-04,  13, 0
7.668752273825255e-02,  -3.948580722613615e-04,  14, 0
7.401257076555168e-02,  -3.533352133769929e-04,  15, 0
7.193042814270956e-02,  -3.013032361264267e-04,  16, 0
7.012213843209351e-02,  -2.733053384743611e-04,  17, 0
6.860081052207440e-02,  -2.476886050345461e-04,  18, 0
6.739471266110203e-02,  -2.460961706680642e-04,  19, 0
6.635515524875404e-02,  -2.635888606020709e-04,  20, 0
6.546269517104912e-02,  -2.867304202469612e-04,  21, 0
6.464042836402328e-02,  -2.595789703784268e-04,  22, 0
6.387572633015857e-02,  -2.118642822702688e-04,  23, 0
6.317367586946106e-02,  -1.757861438189678e-04,  24, 0
6.255760553063382e-02,  -1.438704900563748e-04,  25, 0
6.199859754953477e-02,  -1.144559687702440e-04,  26, 0
6.152651102388978e-02,  -9.297865970003816e-05,  27, 0
6.113078727268155e-02,  -7.838732828291395e-05,  28, 0
6.079467180085036e-02,  -6.524487306192039e-05,  29, 0
6.049106290382568e-02,  -5.473052202142892e-05,  30, 0
6.023862398636760e-02,  -4.543771829201848e-05,  31, 0
6.002516901430524e-02,  -4.001119479013493e-05,  32, 0
5.984535031742620e-02,  -3.407619773998505e-05,  33, 0
5.969596802354227e-02,  -2.837126258459222e-05,  34, 0
5.957716012480367e-02,  -2.435812229284462e-05,  35, 0
5.948265663287509e-02,  -2.046805689526199e-05,  36, 0
5.940849927878243e-02,  -1.746168421057348e-05,  37, 0
5.934674549646286e-02,  -1.607207510190278e-05,  38, 0
5.929219434643499e-02,  -1.419012600123448e-05,  39, 0
5.924853559114580e-02,  -1.244912619735583e-05,  40, 0
5.921205404678128e-02,  -1.086275933059877e-05,  41, 0
5.917987839324628e-02,  -9.801566657974270e-06,  42, 0
5.915473104214036e-02,  -8.408257741732150e-06,  43, 0
5.913455121318364e-02,  -7.077684454404043e-06,  44, 0
5.911685198635039e-02,  -6.406022557414737e-06,  45, 0
5.910060106292186e-02,  -5.929185701858408e-06,  46, 0
